636,11,5,0,-10,-14,14,-10,10
637,14,2,-2,-9,9,8,2,-16
638,11,-8,13,-4,-9,-16,-3,11
639,-16,5,-11,-10,-9,13,13,-6
640,0,-8,5,-1,-4,8,-1,-16
641,5,8,-4,8,14,-13,2,-11
642,-2,4,-4,7,-4,8,-10,0
643,-15,-2,12,9,11,2,-14,5
644,-2,-14,-8,12,-7,2,5,-6
645,-1,15,-5,5,0,-13,-8,-15
646,0,13,7,-1,-14,14,15,-4
647,12,-5,-10,-7,12,5,11,-14
648,1,5,5,-12,10,5,-10,15
649,-13,2,3,-15,-6,14,10,4
650,-14,-2,4,0,0,-10,-16,15
651,-7,-16,7,-9,-16,2,3,-1
652,-3,4,7,-16,8,1,3,13
653,-16,-16,13,-5,-1,-3,11,8
654,0,-9,2,11,-6,-6,12,-4
655,-1,-7,2,-5,3,4,-16,0
656,-16,11,-5,11,9,6,3,10
657,12,-4,8,-10,-1,12,-3,13
658,-4,10,9,8,10,-13,-12,-4
659,0,15,0,-5,14,-12,5,-13
660,-1,8,14,-2,12,-14,14,10
661,-9,13,-1,-10,9,-4,-15,6
662,-6,-7,-12,-2,2,7,-16,-12
663,-9,-3,-5,-16,14,-16,11,-10
664,3,-8,-8,-7,6,-3,-2,-16
665,2,-14,-13,-2,4,-16,-5,8
666,13,11,-1,-7,2,-10,-8,11
667,-7,5,-8,-11,11,-16,2,-9
668,-4,-16,6,0,12,-13,-11,-9
669,-8,-12,-8,15,4,-16,-4,-6
670,-3,8,10,2,10,-2,-8,-9
671,-13,5,-15,9,12,7,15,-10
672,1,14,-6,14,7,-5,6,-3
673,-1,-7,-9,-11,1,15,15,-13
674,-6,13,-1,4,-15,-15,-5,14
675,13,14,11,-14,-8,-10,2,12
676,-4,-12,1,3,5,-15,5,7
677,4,-2,-10,12,-8,-2,-12,11
678,-13,3,-8,-6,-2,-14,-13,-13
679,-15,7,4,-12,-5,9,-16,4
680,-5,-16,-13,-2,-5,1,-6,-9
681,7,4,2,-5,-4,-2,10,9
682,11,-10,5,10,1,-6,-9,-3
683,9,13,12,-12,-11,-14,1,9
684,-13,7,14,-2,13,11,-13,-11
685,9,1,0,1,15,-2,-11,11
686,9,15,2,-12,-6,12,-6,-1
687,-5,11,2,-7,-14,0,3,-5
688,2,6,-5,3,-8,-15,0,-5
689,-15,-7,1,9,10,6,-3,-14
690,-9,10,7,-4,-16,-13,11,1
691,15,4,-2,1,5,1,-16,9
692,-8,-7,-7,-5,-15,12,-11,-4
693,-5,-3,6,-3,7,-8,8,4
694,12,-7,-13,5,-12,12,-6,-2
695,-8,-15,10,5,1,-16,8,12
696,-8,-6,0,-12,5,11,4,15
697,-14,11,-12,9,3,7,13,-15
698,1,-3,1,-6,-1,10,-11,8
699,5,15,2,-10,-12,14,13,-15
700,10,-3,-16,-14,-16,2,-7,-11
701,-12,-5,11,-2,-9,8,14,13
702,13,1,7,13,-8,-13,-9,4
703,2,5,-11,10,-9,5,14,1
704,-9,-1,-4,-7,-3,3,8,-13
705,-15,-2,-10,7,11,-2,-1,-9
706,-8,-13,5,-3,1,5,10,6
707,13,4,-10,4,3,-5,-8,-3
708,0,-13,-16,-12,5,-16,6,8
709,2,2,-9,-16,-8,-2,8,3
710,7,11,10,4,4,6,12,-11
711,-2,-7,3,15,3,4,5,13
712,-10,6,-9,-16,5,-3,-13,9
713,0,0,12,14,15,-8,-7,-14
714,11,0,10,-1,13,2,-4,2
715,-6,3,-8,7,-10,14,-10,-3
716,-2,4,-16,-4,15,9,-2,10
717,2,-8,-6,-15,-6,-14,-1,-8
718,-11,0,-11,5,0,4,7,-13
719,-11,-6,0,5,11,-10,-12,8
720,-12,-8,-1,-13,-7,-2,-1,6
721,8,-3,-16,-15,6,1,-1,-6
722,-2,15,-5,-2,-14,-2,9,10
723,1,-13,5,-5,-3,11,6,12
724,14,5,-13,-11,14,-4,-16,-1
725,-5,-11,-9,-1,-5,-1,2,15
726,0,-10,-10,12,-11,12,-2,6
727,-7,4,1,-6,5,-13,-14,14
728,-4,13,11,0,-7,4,-13,9
729,1,-11,-7,10,-14,14,-11,-13
730,-4,-7,3,12,15,-1,-3,-6
731,7,-12,-2,-15,13,8,-2,-11
732,10,1,-12,-16,5,12,7,-10
733,-2,2,-7,-4,-13,-11,12,13
734,-5,7,-9,9,-8,-10,1,13
735,7,-16,-7,-11,-4,9,-8,-16
736,-10,9,-11,9,-9,3,12,5
737,7,14,-16,-9,12,-15,-9,13
738,6,12,-6,-12,3,2,10,-1
739,8,1,-4,-10,14,-10,-9,1
740,-8,14,-7,6,4,-3,-8,-11
741,-11,-5,12,3,-2,-4,-12,-9
742,11,8,2,-8,-5,15,15,-1
743,-15,6,-11,-5,8,-13,10,5
744,10,-13,-14,-2,3,-13,-12,-7
745,-5,-1,6,-12,4,-5,-6,1
746,-8,-7,10,-15,11,4,14,4
747,-7,5,-2,-11,1,6,0,-12
748,14,-13,12,-16,0,1,-16,4
749,-15,13,0,-4,13,-1,-16,15
750,-6,9,-3,11,2,15,4,-6
751,3,15,12,6,2,-3,8,12
752,-2,-9,0,0,5,11,-6,-1
753,3,2,0,6,6,13,-4,-12
754,-11,7,14,12,4,-15,13,7
755,14,-9,-6,1,13,10,-12,-8
756,9,10,-2,-2,2,-1,-2,8
757,-8,11,1,0,2,-11,7,3
758,9,-14,6,-15,8,14,6,12
759,-3,3,-6,11,-10,0,3,-11
760,9,-5,14,-10,11,3,-4,-15
761,13,10,7,0,-7,-7,3,-10
762,12,-8,-3,11,6,-6,-14,11
763,5,8,8,-15,-12,0,8,11
764,-13,12,7,-2,-9,-10,14,5
765,-13,-6,-1,-2,7,-2,-9,14
766,-7,8,7,-16,-15,-15,-14,4
767,-15,-16,-15,12,0,3,3,15
768,-15,-4,-10,-9,14,9,-14,9
769,-16,0,13,3,-7,1,15,6
770,-14,1,-6,0,-2,6,-3,-2
771,12,-6,-15,7,-2,13,11,-5
772,-5,6,-5,-16,1,13,15,-9
773,-8,-2,-15,4,15,0,5,3
774,7,-5,1,-13,-11,-6,-13,-16
775,-12,10,-6,8,4,9,-14,8
776,-8,-7,-13,-6,5,-9,-11,-1
777,15,-7,-7,13,-16,12,14,7
778,-3,-4,10,-12,-1,6,12,-16
779,9,-13,-14,6,6,-7,4,-13
780,-14,-2,11,2,7,-8,9,-4
781,12,-15,10,0,-3,1,-1,-3
782,0,-7,-15,9,-10,-13,-12,10
783,15,2,2,11,-11,-11,6,-3
784,-1,10,-4,-7,-6,11,-5,-13
785,-5,-6,-9,-5,-13,-1,-2,-6
786,6,9,-14,10,-7,-2,4,2
787,-12,9,-16,3,-5,-15,-12,10
788,9,-7,0,-4,-8,-4,1,1
789,-1,5,5,8,2,10,-13,10
790,6,13,7,-6,-14,-12,6,9
791,2,7,-5,-9,-8,2,5,11
792,7,10,-12,12,8,8,-16,-10
793,2,-6,6,-1,-5,2,8,-4
794,-2,-4,-6,-4,6,7,-12,0
795,-10,8,-7,-2,10,-10,7,-1
796,5,5,-6,7,5,5,-7,-7
797,15,11,-9,-13,15,3,-2,-8
798,-5,-15,13,-8,9,-1,13,3
799,13,6,4,-14,11,5,2,-9
800,4,7,-9,-10,5,-14,-15,-9
801,12,-6,-11,12,7,3,1,14
802,15,15,-8,-10,6,-3,12,9
803,11,-5,-10,-7,-11,11,0,-7
804,8,-3,-15,2,-2,-8,-3,-9
805,14,11,14,-9,-4,10,12,8
806,13,-4,-12,-3,-7,-3,13,-4
807,-6,-8,-12,-1,6,-10,-4,-7
808,13,-4,14,-2,-2,10,-13,-16
809,14,13,13,-14,11,14,1,-8
810,13,-13,-9,-6,-16,-9,-13,-4
811,1,-11,-1,-1,15,-1,-1,1
812,8,4,12,-3,-9,-10,11,5
813,8,-1,-15,0,2,3,-9,-4
814,11,-7,8,-1,7,5,8,-10
815,-7,-3,-16,-6,-12,4,-12,-14
816,3,0,-6,-14,0,-4,-6,9
817,2,5,-3,-15,-1,-13,-12,2
818,5,-1,-7,-6,15,9,-3,-15
819,-7,3,9,-13,-15,2,15,14
820,-2,-1,-6,-14,-16,-7,-5,-10
821,1,12,5,2,10,-14,-9,-10
822,-9,8,9,-14,-16,-1,7,-2
823,-7,0,-16,-10,-2,-11,15,-15
824,-5,13,1,2,11,-4,14,-4
825,0,-13,6,7,-7,11,4,0
826,-15,-11,12,-4,-8,15,-14,-2
827,-1,-10,-7,-10,-10,-13,-2,12
828,-1,15,5,-5,0,10,4,7
829,11,-16,-6,-2,5,6,-13,-7
830,0,-5,-7,0,-7,2,-1,-16
831,-2,0,-13,15,7,1,-14,15
832,-5,12,-7,5,-16,-12,-11,-3
833,-16,-10,8,0,-10,-3,7,14
834,11,10,-10,-16,4,-6,-14,1
835,12,-4,-3,-16,-15,6,15,4
836,-5,2,11,3,-16,-3,-10,-16
837,-8,8,-4,-5,12,8,15,-5
838,-16,-5,-9,5,-14,11,-9,3
839,-7,-9,-4,9,-2,-4,0,-4
840,5,-16,7,-3,-5,13,0,-6
841,-7,15,5,8,-12,-15,-5,7
842,11,-2,-8,-11,14,11,-13,-5
843,-13,15,-10,4,8,0,-16,-10
844,10,-12,9,-9,8,14,8,1
845,13,7,15,1,-14,-3,12,8
846,-7,15,4,-2,3,13,-11,2
847,4,7,-9,-12,-13,-4,0,-2
848,-4,6,-2,-15,15,-9,8,-16
849,-11,9,12,8,-16,-7,13,-13
850,-3,15,5,-6,-10,10,3,-8
851,-12,8,-10,8,12,3,11,10
852,-2,-5,8,-3,8,10,15,-5
853,10,10,-11,7,-13,-6,-5,-3
854,7,13,9,-11,9,-5,14,12
855,-12,8,9,-3,-4,13,4,-8
856,4,7,0,-7,11,1,0,0
857,-15,1,-9,1,-10,10,3,-14
858,-4,-14,13,2,-4,5,11,-8
859,-1,11,-2,-10,-5,-5,5,-6
860,-1,-14,3,10,7,-15,-11,6
861,7,-3,-9,-12,4,-2,0,12
862,2,-10,3,2,5,-2,-6,-7
863,1,10,3,0,7,15,-10,-12
864,1,4,-8,3,-5,-1,-16,-11
865,-11,3,2,15,0,-4,10,-1
866,7,15,-8,9,-1,-5,-14,-4
867,-6,-5,-6,-16,-11,-6,4,2
868,13,-8,-5,9,6,-1,-9,-11
869,6,10,-8,5,15,13,-12,-15
870,14,15,-8,0,-4,5,5,-1
871,15,-8,10,-1,-12,8,14,14
872,-14,-9,-10,-7,1,0,7,9
873,15,-2,7,12,8,2,-16,9
874,9,6,-3,-4,0,-16,-9,4
875,7,2,9,-16,-7,7,0,-10
876,-14,-13,11,13,-13,-3,-16,-14
877,1,1,14,12,11,-10,-11,15
878,-16,10,2,6,-6,-6,11,5
879,-2,-2,12,-2,1,9,-16,-10
880,14,14,1,-16,-9,-6,14,-14
881,-12,-11,1,15,-10,11,8,-3
882,-11,4,-2,4,9,8,-3,-11
883,2,-6,10,10,-1,-15,-2,-1
884,9,-4,12,5,4,14,-16,-6
885,0,-5,-2,-4,15,-3,-7,-15
886,4,10,-2,11,4,6,10,-12
887,-11,13,-4,-7,11,-1,5,14
888,-2,-6,6,15,15,14,-3,6
889,-8,-15,-10,8,-8,-9,7,-5
890,11,-6,-11,-1,-2,-9,-6,-16
891,5,-7,-1,-5,-1,1,-10,3
892,15,4,-4,-12,-5,3,4,7
893,-13,-13,-3,0,7,4,5,12
894,-15,-9,-2,5,-1,10,-7,0
895,-3,-8,0,-1,-11,12,11,5
896,7,3,6,12,-10,-2,5,14
897,-16,10,5,-11,-8,15,-12,1
898,-16,5,7,-15,5,-13,3,12
899,-8,-6,9,-10,4,-4,-9,-6
900,2,-7,-9,-7,8,10,2,-2
901,9,0,-6,-9,-16,-6,-9,-12
902,1,3,-13,6,-13,1,7,10
903,2,2,1,-7,-1,-14,0,-14
904,5,4,12,8,11,-8,4,-6
905,12,5,-9,-11,-4,-15,-1,8
906,-10,-11,0,9,-4,3,5,6
907,10,-9,9,14,1,2,7,-13
908,10,12,7,14,8,13,4,11
909,7,-9,12,14,-14,-2,6,-9
910,-16,6,-11,2,12,-13,5,12
911,9,1,-9,10,-13,-9,0,10
912,14,12,-13,-8,0,-9,9,-2
913,-11,-7,-14,8,-4,1,-3,4
914,-14,-4,-13,-10,-11,0,3,11
915,-14,11,4,-1,-14,-7,0,-13
916,-13,-10,6,-7,-2,-15,3,-11
917,15,12,-10,-7,7,10,-3,9
918,8,1,13,0,13,-7,-1,-3
919,15,-2,-6,-16,1,-15,-4,-8
920,-9,-12,13,11,8,-7,-7,-10
921,-9,10,-3,-6,2,12,0,-2
922,-11,1,-2,3,-13,-15,6,10
923,-5,13,7,-10,-4,-1,-10,-7
924,-7,12,-12,1,12,-10,-9,-5
925,-16,2,10,-14,-4,-10,9,6
926,-14,15,-4,11,5,-7,14,15
927,-8,14,-15,-9,-10,12,-4,5
928,-1,-16,7,5,13,-13,-14,1
929,-14,-10,-10,-3,12,-5,-4,-15
930,5,-6,-13,10,-3,-15,-15,-13
931,6,-11,0,-14,-9,-12,1,9
932,-14,-10,-6,-8,6,-1,13,-13
933,13,11,9,3,-11,6,-11,-12
934,8,9,1,-12,5,3,6,-15
935,-9,10,2,1,-13,-9,15,14
936,13,13,-7,12,9,-9,8,14
937,-14,-4,0,14,15,4,3,15
938,-13,-9,-2,15,-2,-16,3,-9
939,-2,13,-10,11,-6,-9,3,7
940,-6,-6,-13,12,-2,-4,14,-10
941,15,6,-10,6,10,8,-13,-9
942,-1,9,-12,-16,-9,-13,10,-4
943,15,11,-7,8,-15,-14,6,15
944,4,4,7,15,6,4,4,13
945,4,4,7,5,-5,2,-2,10
946,6,-15,-14,4,-1,-2,-3,2
947,0,-12,-3,-4,-13,14,8,-1
948,-7,-12,-9,11,15,-16,-13,-10
949,-4,-13,-2,0,1,-8,-5,-7
950,-9,-8,0,-15,7,-3,-16,-8
951,-12,-13,6,-10,-3,13,2,12
952,-5,-5,-5,-7,14,5,7,-8
953,-16,3,12,-3,-2,3,-11,-13
954,0,-9,15,14,0,-16,-16,4
955,-6,-12,15,-14,-11,-1,-7,-15
956,10,-16,9,6,-13,-14,-14,-15
957,-4,-10,-9,-1,-11,-16,-3,-1
958,-2,-2,-12,3,11,14,-1,-3
959,7,11,-2,-3,-5,-2,7,-5
960,-5,7,-14,14,-5,-10,-16,4
961,3,-8,15,-12,-2,-5,-12,-15
962,2,8,4,11,-3,-3,12,15
963,-8,-2,-12,14,10,5,-10,9
964,-11,1,-9,-9,-12,11,10,14
965,-15,-6,-4,2,10,-14,-5,2
966,8,11,-5,10,15,15,6,15
967,7,-6,5,0,-10,4,-16,11
968,11,6,-11,10,3,-13,13,-3
969,4,1,-4,-16,-16,-7,11,-16
970,-11,-16,15,7,-8,7,-13,5
971,-8,13,14,-2,-9,-13,13,10
972,-8,-12,8,-1,-5,11,9,1
973,13,4,-9,-16,-6,-10,15,-12
974,1,-8,-8,-13,-12,12,-12,-4
975,-8,2,-4,9,-6,11,-10,-4
976,3,1,-2,14,4,-13,12,-8
977,5,-14,6,3,11,-14,-16,14
978,-4,-8,-4,1,5,3,-12,-12
979,-15,8,-4,-7,-1,-3,-9,-13
980,15,-14,-11,12,5,2,4,12
981,-15,-4,7,-10,-13,-13,-4,-16
982,9,-4,3,-15,-6,-7,2,-8
983,-1,12,-13,-1,2,13,14,-3
984,-2,-9,-10,15,14,-4,1,-11
985,14,-11,6,9,-2,-3,-12,-8
986,15,-6,9,-5,12,11,2,1
987,-11,-8,-16,2,12,-4,-2,-11
988,12,-9,11,13,9,-6,-3,-16
989,-5,-14,14,-13,15,-12,-3,13
990,5,1,-16,15,9,-4,-16,-3
991,13,-15,0,-3,7,11,8,-15
992,8,-16,13,-7,10,-12,-8,-2
993,12,-10,-1,-7,-15,-8,0,-10
994,-14,-14,15,3,-13,-1,11,-1
995,5,7,-10,0,-15,-14,6,-16
996,-8,-3,-9,-5,-13,-9,-2,-12
997,8,14,-12,15,3,14,6,-6
998,12,5,1,15,6,-3,12,-13
999,-4,-8,-16,-2,-11,3,-11,-4
1000,13,7,3,-13,11,5,10,-16
1001,12,14,-15,-1,-15,-11,2,-9
1002,-3,3,13,-10,9,5,-9,-14
1003,11,14,13,-10,9,-5,-7,13
1004,-7,-16,-6,-15,10,-5,-8,14
1005,-8,3,-3,-9,6,5,7,1
1006,4,0,-14,-2,-10,-7,10,-14
1007,-8,-13,13,6,15,13,5,4
1008,-13,-9,14,-8,-15,-11,-6,-15
1009,-10,-11,-9,7,9,1,-8,-9
1010,5,10,2,6,13,7,-6,4
1011,9,6,6,-13,15,13,-4,-13
1012,-1,15,-3,-6,-1,0,-3,-13
1013,-6,1,3,13,-9,0,12,-12
1014,-14,-3,-16,12,8,-6,-5,7
1015,12,1,5,2,6,4,-13,10
1016,-12,1,15,-1,5,-11,-7,-13
1017,3,-2,-12,-13,12,-14,12,2
1018,-8,-13,-10,1,14,15,-7,-5
1019,11,4,-14,-14,11,13,10,-3
1020,11,4,-11,14,-2,10,13,-3
1021,12,14,-8,0,1,7,-5,0
1022,-15,14,2,-7,14,-6,3,-8
1023,-8,1,2,-2,-7,-16,9,-9
1024,1,-4,-1,-3,5,6,12,6
1025,11,8,-14,7,-15,4,-16,10
1026,3,0,-16,-11,9,1,-11,-4
1027,14,-9,5,-13,15,-11,14,-3
1028,-16,-15,-15,-9,10,11,5,-1
1029,-1,2,-14,7,-4,-6,10,-9
1030,8,15,-2,10,-2,-13,-9,-6
1031,5,-13,11,-1,-16,-1,4,-5
1032,-3,15,1,-3,11,-13,-6,15
1033,2,11,-11,6,-8,-4,0,6
1034,-12,15,11,8,8,-16,10,11
1035,9,9,-16,-2,15,5,15,2
1036,15,15,-1,-4,3,13,-7,9
1037,2,5,-4,15,11,-12,0,-1
1038,11,-4,-14,-8,-15,2,10,-4
1039,-2,-16,4,-13,-3,-4,-3,-4
1040,12,-7,10,14,-3,-16,-1,14
1041,8,-10,11,-11,-11,1,2,10
1042,-2,-11,-2,11,-6,15,11,-2
1043,-11,3,-6,0,9,-3,7,3
1044,12,5,9,-16,-3,-7,10,8
1045,1,-12,7,9,-6,2,10,-1
1046,-10,-1,-4,6,8,8,-5,-4
1047,-11,-4,-4,-10,13,12,9,-13
1048,-12,5,-15,-4,11,-6,4,2
1049,2,-8,2,9,15,-16,6,13
1050,2,10,-6,-15,15,-2,12,11
1051,13,-13,9,13,12,13,3,4
1052,11,13,-12,-9,6,-1,3,9
1053,-8,-13,11,-1,-14,13,-6,0
1054,9,-2,2,2,9,10,-5,-3
1055,-15,14,-6,9,-16,9,-1,2
1056,5,5,1,4,-13,-3,-3,15
1057,-15,-15,-4,-3,-14,5,8,-9
1058,15,-4,5,12,-1,-14,1,-2
1059,4,-16,8,12,-15,-2,7,-3
1060,9,6,8,3,-14,4,4,3
1061,13,0,-14,-16,4,5,-5,-3
1062,-10,-10,-14,13,11,-7,-15,-3
1063,-16,-4,-1,4,14,6,14,-5
1064,-14,-4,12,9,9,6,4,-8
1065,8,-6,-8,-13,-16,-9,3,-1
1066,14,-8,14,4,-1,3,8,-3
1067,-1,0,-14,5,-5,-1,-10,-7
1068,8,12,-8,-16,10,-10,9,-1
1069,-8,-1,5,-10,5,-7,-4,-15
1070,-3,-7,-2,3,-13,-7,-12,-15
1071,10,5,-8,-2,-10,6,5,-4
1072,7,-3,-8,-14,-4,-7,4,1
1073,10,-15,0,-15,5,-15,-12,-3
1074,4,-7,-14,0,14,-2,-6,13
1075,13,-13,-7,2,-1,12,1,-4
1076,8,14,-13,8,-14,3,-6,-6
1077,2,-9,6,-4,-16,13,13,2
1078,-2,-15,8,12,1,1,11,-16
1079,-15,-16,1,-8,-10,-16,5,-10
1080,11,-3,-11,-2,6,-8,-6,11
1081,13,7,-15,7,-14,-15,-7,-9
1082,6,5,-14,-3,6,10,9,-15
1083,-6,0,7,-11,-5,-6,-9,-2
1084,-15,10,-8,3,-5,6,4,9
1085,-13,3,-9,-12,-13,4,-9,-8
1086,15,-11,13,-9,-16,-1,-9,-9
1087,-8,-5,10,-3,-12,1,8,12
1088,13,-6,-10,6,-11,11,-9,15
1089,-6,-4,-11,15,11,-8,11,1
1090,-2,0,-6,-15,1,13,-8,-6
1091,-7,7,9,15,-1,-13,-10,-4
1092,0,-10,-1,6,-15,9,13,3
1093,0,-15,-2,-7,-1,-6,9,7
1094,-7,15,5,8,-5,-9,-5,-3
1095,0,-2,4,5,9,-2,-1,-13
1096,-4,-10,-16,-8,-12,-11,-5,2
1097,6,-3,0,3,9,4,10,-13
1098,0,-9,-13,3,-1,-15,7,11
1099,2,-1,13,-8,-7,-11,-10,-1
1100,-11,13,-6,-13,-7,-9,-9,4
1101,-13,-12,-9,-5,8,-12,15,-9
1102,-11,-14,12,-1,-14,-10,8,-13
1103,-10,-6,-6,-9,-9,1,12,-8
1104,12,12,-8,4,-6,0,5,8
1105,-6,4,-15,-12,-4,-6,5,-2
1106,-13,14,14,3,1,-8,-12,4
1107,-15,-13,-6,-2,2,0,-3,-12
1108,-2,-2,2,0,1,0,6,10
1109,5,-7,-2,10,2,-2,-16,3
1110,11,8,-9,13,-1,6,-2,3
1111,-10,11,10,14,-8,-6,10,-16
1112,2,-16,-16,-7,-8,-14,7,5
1113,13,-3,0,14,1,-14,12,-7
1114,-14,-9,11,8,-13,-4,-2,12
1115,4,-7,6,6,-9,3,-6,-14
1116,-6,-11,-7,0,-9,-8,2,8
1117,2,9,3,-15,-3,-4,-12,-10
1118,-3,-4,-8,-1,5,2,12,-10
1119,-12,-14,-15,-5,14,0,-11,14
1120,13,-13,5,-14,-10,-6,-8,-14
1121,7,-1,-3,11,-12,-13,-15,7
1122,0,-12,11,-12,15,6,7,-8
1123,5,4,0,3,-6,1,-16,2
1124,9,-12,-9,-1,-3,-6,-2,2
1125,-13,-14,8,-4,8,10,14,5
1126,-7,-3,-3,0,11,14,5,6
1127,-7,-2,-8,-15,4,5,-12,0
1128,-6,15,-2,-2,-10,-16,12,-15
1129,-15,-2,-8,-7,7,-6,-10,14
1130,11,13,1,-9,0,-15,9,-4
1131,-16,4,-16,11,11,-2,4,-11
1132,-8,12,3,-4,10,7,3,-9
1133,-12,6,3,9,-13,11,-14,-9
1134,2,-12,8,5,0,0,6,9
1135,-1,9,-5,-16,-9,-16,-1,1
1136,-12,3,-11,2,10,2,12,8
1137,-2,-16,-5,2,-9,-3,2,-7
1138,15,5,-9,-5,-7,-2,-3,-8
1139,0,2,-12,10,5,8,-2,13
1140,-1,-12,8,-4,15,8,-2,-11
1141,-7,-9,-1,12,-1,14,-6,-1
1142,14,1,-3,-13,-7,8,11,0
1143,-8,6,4,-9,11,14,-14,-6
1144,3,9,-16,6,10,5,-12,-2
1145,-14,2,-1,2,10,-6,-2,0
1146,-10,7,12,11,6,-8,12,-6
1147,3,4,15,2,6,-6,13,-16
1148,10,-5,-8,11,3,6,-10,-4
1149,-6,-2,-3,-3,9,11,-1,-1
1150,-1,14,5,-9,4,-9,8,-6
1151,-8,13,9,-14,1,-14,-3,8
1152,6,-4,15,11,2,-10,-14,-5
1153,14,2,-16,1,7,-1,-12,1
1154,-14,10,-11,-7,-10,8,-8,-8
1155,3,15,-11,-11,-3,7,-15,-13
1156,8,-1,-16,-16,8,8,-2,-7
1157,-6,-7,10,-2,-1,-2,-12,-8
1158,8,11,-2,-10,11,-4,1,-4
1159,-10,-1,1,-15,4,0,11,-16
1160,-5,12,1,-13,-1,8,10,-4
1161,-8,-6,-1,-2,-13,6,5,-15
1162,3,-12,6,-8,5,-8,7,-11
1163,13,-4,-1,14,-3,8,-2,-4
1164,-7,5,5,-15,-4,-2,-7,-16
1165,-8,14,-14,-10,-16,14,12,12
1166,15,-5,-11,10,-4,-15,-1,9
1167,4,-16,-14,-15,12,-7,5,0
1168,7,-7,-10,8,-14,8,-8,-16
1169,-9,2,-12,-13,11,3,11,-8
1170,14,-11,-6,6,-16,-7,-13,-12
1171,7,0,-9,6,1,-11,-14,8
1172,-14,-5,-13,-7,2,12,5,-16
1173,7,13,-2,12,10,5,-5,7
1174,-10,4,-15,-12,6,-13,-16,-11
1175,1,-16,15,3,4,-7,4,1
1176,-3,0,-3,-9,3,-9,0,-4
1177,0,9,0,11,-8,-3,-12,8
1178,15,-1,-13,12,-9,6,-13,0
1179,11,2,-5,14,10,-14,-15,-3
1180,-14,-1,10,13,4,-14,-6,-5
1181,2,-10,9,-10,-8,-16,-5,9
1182,-11,-8,0,8,10,-7,14,-15
1183,15,10,-7,-8,12,-13,-9,0
1184,-4,8,14,-7,-2,-16,1,-16
1185,8,-12,-11,11,3,-3,2,11
1186,-3,-6,-14,5,4,-3,-9,4
1187,-15,8,-5,-10,4,9,10,-4
1188,1,-10,-4,-10,10,4,7,-11
1189,1,4,10,-9,-6,-14,-9,0
1190,12,13,3,-14,-3,6,11,7
1191,9,7,15,9,-10,2,-2,-7
1192,-9,-15,15,-4,-10,-16,1,7
1193,0,7,-9,11,3,-1,9,4
1194,-10,0,2,11,-16,7,-15,14
1195,9,-3,10,11,1,4,-1,-9
1196,-12,12,-7,15,14,12,8,-10
1197,11,-13,15,-16,-2,7,15,13
1198,-16,-15,8,14,-5,2,4,-4
1199,5,6,-11,11,-5,-1,9,4
1200,-7,-9,-8,-6,-15,-2,-1,-12
1201,12,-2,2,-15,-12,2,-8,14
1202,-10,-12,-14,-2,1,2,-3,11
1203,12,5,2,-1,4,0,8,15
1204,5,14,0,-7,-7,15,11,9
1205,-3,-7,-5,-10,-15,-13,4,8
1206,-3,6,9,10,8,6,14,8
1207,5,-15,1,4,-14,3,10,-15
1208,10,-10,2,15,-4,-15,-12,3
1209,2,-2,7,10,-15,-6,-13,-16
1210,7,5,13,-16,-9,7,-12,11
1211,-1,12,1,-13,6,-15,-16,4
1212,13,15,-7,-1,-6,-15,-16,3
1213,-6,-4,15,-4,13,11,0,5
1214,6,-1,-1,12,-14,-3,0,-1
1215,-1,-10,3,1,-5,11,8,2
1216,-2,11,-11,-13,7,-2,6,-11
1217,2,3,-3,11,3,-9,-15,8
1218,-13,-6,13,5,-10,3,-8,12
1219,-12,13,-13,7,-5,-9,-4,0
1220,-14,-14,0,13,8,9,7,1
1221,-14,-12,10,-9,13,12,-14,-13
1222,7,-11,-6,-14,7,7,12,-8
1223,-2,-13,-6,-14,-4,14,12,8
1224,-4,-3,0,11,-15,12,-14,1
1225,9,15,13,1,9,12,9,11
1226,2,-9,-7,4,10,-6,2,-9
1227,2,-11,11,-2,0,14,-10,7
1228,13,13,8,-4,-3,6,12,-10
1229,-5,-2,-9,7,4,-13,-8,11
1230,15,11,3,-13,7,5,-13,-7
1231,-11,-1,11,-13,8,-2,1,-7
1232,-10,11,11,-12,15,13,-4,-16
1233,5,10,8,4,-11,-16,-4,8
1234,-5,10,-16,-9,6,-13,6,14
1235,4,-13,7,15,10,5,-2,-7
1236,6,2,-6,-13,12,6,-2,7
1237,0,15,13,-2,15,-7,-8,-15
1238,-9,-15,-10,13,13,9,-1,10
1239,7,-15,-4,-1,-14,-13,-2,-15
1240,9,2,12,-16,13,-16,8,13
1241,-8,-14,-1,-14,0,-14,1,-9
1242,-7,5,-8,15,-7,-1,-13,-4
1243,15,-9,14,6,-12,8,-12,8
1244,-7,4,6,2,2,4,13,3
1245,14,-3,7,12,-1,-9,10,9
1246,-16,10,2,-16,-2,-14,-5,-7
1247,-2,-9,7,-6,-6,15,-13,15
1248,-11,-1,11,-16,-12,14,-11,14
1249,11,-11,10,-12,14,9,13,-12
1250,-16,14,-15,-15,-5,-3,4,-5
1251,13,-15,0,-2,13,-15,-12,-14
1252,1,-10,14,4,12,-6,-12,-14
1253,-16,0,-11,6,3,-12,0,8
1254,3,9,-1,6,-8,-12,6,-1
1255,-10,9,-7,-1,4,8,-13,-3
1256,0,9,1,-5,-15,5,-9,-5
